id,name,fed,sex,title,wtit,bday,gmYear,deceased,deathYear,revoked,revokedYear,revokedReason,birthCountry,birthCity,fedHistory,photo,photoSource,bio,bioSource,chesscom,chesscomPlayer,lichess,chessgames,website,x,instagram,youtube,twitch,facebook
3500012,"Arencibia Rodriguez, Walter",CUB,M,GM,,1967,1990,false,,false,,,CUB,Holguín,CUB,https://upload.wikimedia.org/wikipedia/commons/8/8d/Arencibia%2CWalter_1998_Recklinghausen.jpeg,,,,Arencibia,walter-arencibia-rodriguez,,29190,,,,,,
14109530,"Areshchenko, Alexander",UKR,M,GM,,1986,2002,false,,false,,,UKR,Luhansk,UKR,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/2021-Alexander-Areshchenko_%28cropped%29.JPG/250px-2021-Alexander-Areshchenko_%28cropped%29.JPG,,,,,alexander-areshchenko,,10862,,,,,,
2205092,"Arizmendi Martinez, Julen Luis",ESP,M,GM,,1976,2004,false,,false,,,ESP,Weekawken,ESP,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Julen_Arizmendi_%28ESP%29.jpg/250px-Julen_Arizmendi_%28ESP%29.jpg,,,,,julen-luis-arizmendi-martinez,,49105,,,,,,
35018701,Arjun Kalyan,IND,M,GM,,2002,2021,false,,false,,,IND,Chennai,IND,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Arjun_Kalyan_at_2017_Andorra_open.jpg/250px-Arjun_Kalyan_at_2017_Andorra_open.jpg,,,,Anonymous1762,arjun-kalyan,,155085,,,,,,
400270,"Arkell, Keith C",ENG,M,GM,,1961,1995,false,,false,,,ENG,Birmingham,ENG,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Arkell_rd6_4thEUIO.JPG/250px-Arkell_rd6_4thEUIO.JPG,,,,KeithArkell,keith-c-arkell,Atomrod,13774,,,,,,
4101146,"Arkhipov, Sergey",RUS,M,GM,,1954,1991,false,,false,,,RUS,Moscow,RUS,,,,,,sergey-arkhipov,,16948,,,,,,
2300036,"Arnason, Jon L",ISL,M,GM,,1960,1986,false,,false,,,ISL,Reykjavík,ISL,,,,,Dumbo32,jon-l-arnason,,13837,,,,,,
2907127,"Arnaudov, G. Petar",BUL,M,GM,,1986,2013,false,,false,,,BUL,Plovdiv,BUL,https://upload.wikimedia.org/wikipedia/commons/4/45/Petar_Arnaudov_2013.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,https://en.wikipedia.org/wiki/G._Petar_Arnaudov,G. Petar Arnaudov is a Bulgarian chess player and co-founder of modern-chess.com. G.,https://en.wikipedia.org/wiki/G._Petar_Arnaudov,ArnaudovP,g-petar-arnaudov,PArnaudov,106854,,,,,,
2022320,"Arnold, Marc",USA,M,GM,,1992,2012,false,,false,,,USA,New York City,USA,,,,,MarcTArnold,marc-tyler-arnold,,57309,,,,,,
13300474,"Aronian, Levon",USA,M,GM,,1982,2000,false,,false,,,ARM,Yerevan,ARM|GER|ARM|USA,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/LevonAronian23.jpg/250px-LevonAronian23.jpg,,,,LevonAronian,levon-aronian,,17316,,LevAronian,,UCpuYLVa9hMbgaw6O7YNkp7A,,LevAronian
25072846,Aronyak Ghosh,IND,M,GM,,2003,2026,false,,false,,,,,IND,,,Aronyak Ghosh is an Indian chess player who holds the title of Grandmaster.,https://en.wikipedia.org/wiki/Aronyak_Ghosh,Aronyak1,aronyak-ghosh,Aronyak1,160798,,,,,,aronyak.chess
13601865,"Aroshidze, Levan",ESP,M,GM,,1985,2006,false,,false,,,GEO,Tbilisi,GEO|ESP,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Aroshidze_Levan_Barcelona_2010.jpg/250px-Aroshidze_Levan_Barcelona_2010.jpg,,,,brightthunder,levan-aroshidze,Demon-Hunter,50109,,,,,,
2283352,"Arribas Lopez, Angel",ESP,M,GM,,1993,2014,false,,false,,,ESP,Madrid,ESP,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Arribas_Lopez_Angel_%285141955400%29.jpg/250px-Arribas_Lopez_Angel_%285141955400%29.jpg,,,,FatUpss,angel-arribas-lopez,,95922,,,,,,
24101605,"Artemiev, Vladislav",RUS,M,GM,,1998,2014,false,,false,,,RUS,Omsk,RUS,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/VladislavArtemiev23.jpg/250px-VladislavArtemiev23.jpg,,,,Sibelephant,vladislav-artemiev,Konevlad,137614,,,,,,
5011167,"Arun Prasad, S.",IND,M,GM,,1988,2008,false,,false,,,IND,Salem,IND,,,,,gmarunchess,subramanian-arun-prasad,,80800,https://gmarunchess.com,,,,,
13601741,"Arutinian, David",GEO,M,GM,,1984,2006,false,,false,,,GEO,Tbilisi,GEO,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Arutinian_david_20081119_olympiade_dresden.jpg/250px-Arutinian_david_20081119_olympiade_dresden.jpg,,,,David_Arutinian,david-arutinian,Davjan,50088,,,,,,
5084423,Aryan Chopra,IND,M,GM,,2001,2017,false,,false,,,IND,Delhi,IND,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Aryan_Chopra_2025_French_League_%28cropped%29.jpg/250px-Aryan_Chopra_2025_French_League_%28cropped%29.jpg,,,,Deadeye10,aryan-chopra,,117361,,,,,,
13300660,"Arzumanian, Georgii",AUT,M,GM,,1981,2009,false,,false,,,GEO,Tbilisi,ARM|AUT,,,,,,georgy-arsumanjan,,56969,,momuss,,,,
13405764,"Asadli, Vugar",AZE,M,GM,,2001,2019,false,,false,,,AZE,Baku,AZE,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Vugar_Asadli_%282023%29.jpg/250px-Vugar_Asadli_%282023%29.jpg,,,,AsadliVugar,vugar-asadli,,153015,,,,,,
13700049,"Asanov, Bolat",KAZ,M,GM,,1961,1994,false,,false,,,KAZ,Alma-Ata,KAZ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Bolat_Asanov.jpg/250px-Bolat_Asanov.jpg,,,,,bolat-asanov,,16903,,,,,,
4100247,"Aseev, Konstantin",RUS,M,GM,,1960,1992,true,2004,false,,,RUS,Novokuznetsk,RUS,,,,,,,,,,,,,,
2001012,"Ashley, Maurice",USA,M,GM,,1966,2000,false,,false,,,USA,Saint Andrew,USA,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Maurice_Ashley_playing_chess.jpg/250px-Maurice_Ashley_playing_chess.jpg,,,,GMAshley,maurice-ashley,,21714,https://mauriceashley.com/,MauriceAshley,mauriceashleychess,,GMAshley,grandmastermauricea
5018137,"Ashwin, Jayaram",IND,M,GM,,1990,2015,false,,false,,,IND,Aluva,IND,,,,,LadheezWousharounm,jayaram-ashwin,,113316,,,,,,
2260735,"Asis Gargatagli, Hipolito",ESP,M,GM,,1986,2019,false,,false,,,ESP,Barcelona,ESP,,,,,Guachiney,hipolito-asis-gargatagli,ChermanTrawz,98806,,,,,,
4141229,"Askarov, Marat",RUS,M,GM,,1987,2008,false,,false,,,RUS,Kazan,RUS,,,,,,marat-askarov,,78952,,,,,,
13300490,"Asrian, Karen",ARM,M,GM,,1980,1998,true,2008,false,,,ARM,Yerevan,ARM,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Karen_Asrian_2007.jpg/250px-Karen_Asrian_2007.jpg,,,,,,,,,,,,,
13708694,"Assaubayeva, Bibisara",KAZ,F,GM,WGM,2004,2025,false,,false,,,KAZ,,KAZ|RUS|KAZ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Bibisara_Assaubayeva_in_2025_%28cropped%29.jpg/250px-Bibisara_Assaubayeva_in_2025_%28cropped%29.jpg,,,,SaraBlackPanther,bibisara-assaubayeva,,147741,,,,,,
14001101,"Atabayev, Maksat",TKM,M,GM,,1994,2015,false,,false,,,TKM,Gypjak,TKM,,,,,Maksat-94,maksat-atabayev,Maksat-94,109538,,,,,,
14000571,"Atabayev, Saparmyrat",TKM,M,GM,,1999,2025,false,,false,,,TKM,Ashgabat,TKM,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Saparmyrat_Atabayev_3rd_Uzchess_Cup_%28cropped%29.jpg/250px-Saparmyrat_Atabayev_3rd_Uzchess_Cup_%28cropped%29.jpg,,,,AtabayevSaparmyrat,saparmyrat-atabayev,,129552,,,,,,
14001128,"Atabayev, Yusup",TKM,M,GM,,1994,2023,false,,false,,,TKM,Ashgabat,TKM,,,,,,yusup-atabayev,,127367,,,,,,
14401487,"Atalik, Suat",SRB,M,GM,,1964,1994,false,,false,,,TUR,Istanbul,BIH|TUR|SRB,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Atalik_Suat.jpg/250px-Atalik_Suat.jpg,,,,Atalik,suat-atalik,,17359,,,,,,
2623897,"Atanasov, Anthony",CAN,M,GM,,2008,2026,false,,false,,,,,CAN,,,Anthony Atanasov is a Canadian chess grandmaster.,https://en.wikipedia.org/wiki/Anthony_Atanasov,,anthony-atanasov,,,,,,,,
4101529,"Averbakh, Yuri L.",URS,M,GM,,1922,1952,true,2022,false,,,RUS,Kaluga,URS,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Yuriy_Averbakh_1963.jpg/250px-Yuriy_Averbakh_1963.jpg,,,,,yuri-averbakh,,20559,,,,,,
14109743,"Aveskulov, Valeriy",UKR,M,GM,,1986,2006,false,,false,,,UKR,Antratsyt,UKR,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Aveskulov.JPG/250px-Aveskulov.JPG,,,,LuckyTiger,valeriy-aveskulov,AttackWithBlack,99144,,ChessTao,,,,
4437128,"Avila Pavas, Santiago",COL,M,GM,,2004,2023,false,,false,,,COL,,COL,,,,,Caracternin123,santiago-avila-pavas,,156035,,,,,,
2803895,"Avrukh, Boris",USA,M,GM,,1978,1997,false,,false,,,KAZ,Karaganda,ISR|USA,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/London_Chess_Classic_2010_Avrukh_02.jpg/250px-London_Chess_Classic_2010_Avrukh_02.jpg,,,,Contora,boris-avrukh,,18270,http://avrukhboris.wordpress.com/,,,,,
13501470,"Azarov, Sergei",FID,M,GM,,1983,2003,false,,false,,,BLR,Minsk,BLR|FID,,,,,SergeiAza,sergei-azarov,,17281,,,,,,
13601326,"Azmaiparashvili, Zurab",GEO,M,GM,,1960,1988,false,,false,,,GEO,Tbilisi,GEO,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Zurab_Azmaiparashvili.jpg/250px-Zurab_Azmaiparashvili.jpg,,,,ZURAAZMAI,zurab-azmaiparashvili,,14175,,,,,,
13400681,"Babaev, Rashad",AZE,M,GM,,1981,2007,false,,false,,,AZE,Baku,AZE,,,,,Rabachess,rashad-babaev,,51727,https://rashadbabaev.com/,,,,,
13301993,"Babujian, Levon",ARM,M,GM,,1986,2010,false,,false,,,ARM,Yerevan,ARM,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Levon_Babujian_3_Yerevan_2013.jpg/250px-Levon_Babujian_3_Yerevan_2013.jpg,,,,,levon-babujian,,93765,,,,,,
301264,"Babula, Vlastimil",CZE,M,GM,,1973,1997,false,,false,,,CZE,Uherský Brod,CZE,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Vlastimil_Babula.jpg/250px-Vlastimil_Babula.jpg,,Vlastimil Babula is a chess grandmaster from the Czech Republic who was Czech Champion in 1993 and second at the World Junior Championship of 1993.,https://en.wikipedia.org/wiki/Vlastimil_Babula,,vlastimil-babula,,19825,,,,,,
2500914,"Baburin, Alexander",IRL,M,GM,,1967,1996,false,,false,,,RUS,Nizhny Novgorod,IRL,,,,,,alexander-baburin,,14466,,,,,,
3507416,"Bacallao Alonso, Yusnel",CUB,M,GM,,1988,2012,false,,false,,,CUB,Matanzas,CUB,,,,,Bacallao2019,yusnel-bacallao-alonso,Bacallao2019,131801,,,,,,
3700488,"Bachmann, Axel",PAR,M,GM,,1989,2007,false,,false,,,PAR,Ciudad del Este,PAR,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/AxelBachmann23.jpg/250px-AxelBachmann23.jpg,,Axel Bachmann Schiavo is a Paraguayan chess player who holds the Grandmaster title. He is the best Paraguayan chess player by rating.,https://en.wikipedia.org/wiki/Axel_Bachmann,chito89,axel-bachmann,ABachmann,56835,,,,,,
605506,"Bacrot, Etienne",FRA,M,GM,,1983,1997,false,,false,,,FRA,Lille,FRA,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Etienne_Bacrot_3rd_Al-Beruniy_Tashkent_2026_Masters_%28cropped%29.jpg/250px-Etienne_Bacrot_3rd_Al-Beruniy_Tashkent_2026_Masters_%28cropped%29.jpg,,,,baki83,etienne-bacrot,AlphaEchecs,29565,,,,,,
1200038,"Badea, Bela",ROU,M,GM,,1969,1999,false,,false,,,ROU,Aiud,ROU,,,,,,bela-badea,,15837,,,,,,
13600133,"Bagaturov, Giorgi",GEO,M,GM,,1964,1999,false,,false,,,GEO,,GEO,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Bagaturov%2CGiorgi_2016_Marienbad.jpeg/250px-Bagaturov%2CGiorgi_2016_Marienbad.jpeg,,,,strelec64,giorgi-bagaturov,,24690,,,,,,
13303139,"Baghdasaryan, Vahe",ARM,M,GM,,1993,2017,false,,false,,,ARM,Yerevan,ARM,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Vahe_Baghdasaryan_Yerevan_2013.jpg/250px-Vahe_Baghdasaryan_Yerevan_2013.jpg,,,,Apocalyps999,vahe-baghdasaryan,,125328,,,,,,
12500283,"Bagheri, Amir",MNC,M,GM,,1978,2003,false,,false,,,MNC,,FRA|IRI|MNC,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Amir_Bagheri_GM_Chess_%28cropped%29.jpg/250px-Amir_Bagheri_GM_Chess_%28cropped%29.jpg,,,,AmirBagheri78,amir-bagheri,,51001,,,,,,
13400401,"Bagirov, Rufat",AZE,M,GM,,1979,2002,false,,false,,,AZE,,AZE,,,,,,rufat-bagirov,,36767,,,,,,
11600063,"Bagirov, Vladimir",URS,M,GM,,1936,1978,true,2000,false,,,GEO,Batumi,URS,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Vladimir_Bagirov_%281965%29.jpg/250px-Vladimir_Bagirov_%281965%29.jpg,,,,,,,,,,,,,
14104954,"Bagrationi, Alexander",ISR,M,GM,,1990,2014,false,,false,,,ISR,,UKR|ISR,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%91%D0%B0%D0%B3%D1%80%D0%B0%D1%82%D0%B8%D0%BE%D0%BD%D0%B8_%D0%BD%D0%B0_%D1%82%D1%83%D1%80%D0%BD%D0%B8%D1%80%D0%B5.jpg/250px-%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%91%D0%B0%D0%B3%D1%80%D0%B0%D1%82%D0%B8%D0%BE%D0%BD%D0%B8_%D0%BD%D0%B0_%D1%82%D1%83%D1%80%D0%BD%D0%B8%D1%80%D0%B5.jpg,,Alexander Bagrationi is a Ukrainian chess grandmaster who has represented Israel since 2020.,https://en.wikipedia.org/wiki/Alexander_Bagrationi_(chess_player),Faustregel,alexander-bagrationi,,128389,,,,,,
8602280,"Bai, Jinshi",CHN,M,GM,,1999,2015,false,,false,,,CHN,Jilin,CHN,,,,,kaka666,bai-jinshi,,141238,,,,,,
14142317,"Baidetskyi, Valentin",AUT,M,GM,,2002,2026,false,,false,,,,,AUT,,,,,UlQI0RRA,valentin-baidetskyi,,161017,,,,,,
655830,"Bailet, Pierre",FRA,M,GM,,1988,2022,false,,false,,,FRA,Nice,FRA,,,,,,pierre-bailet,,130290,,,,,,
13403028,"Bajarani, Ulvi",AZE,M,GM,,1995,2013,false,,false,,,AZE,Baku,AZE,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ulvi_Bajarani_2012.jpg/250px-Ulvi_Bajarani_2012.jpg,,,,ulvi95,ulvi-bajarani,,103191,,,,,,
14102196,"Baklan, Vladimir",UKR,M,GM,,1978,1998,false,,false,,,UKR,Kyiv,UKR,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Wolodymyr_Baklan_at_the_XIII_Torneo_Internacional_Ciudad_de_Pontevedra%2C_Galicia%2C_Spain_5.jpg/250px-Wolodymyr_Baklan_at_the_XIII_Torneo_Internacional_Ciudad_de_Pontevedra%2C_Galicia%2C_Spain_5.jpg,,,,bakki78,vladimir-baklan,,64696,,,,,,
5004195,"Bakre, Tejas",IND,M,GM,,1981,2004,false,,false,,,IND,Ahmedabad,IND,,,,,Tarhercule,tejas-bakre,,49122,,,,,,
2064871,"Balakrishnan, Praveen",USA,M,GM,,2002,2021,false,,false,,,USA,"Irvine, California",USA,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Praveen_Balakrishnan_%28cropped%29.jpg/250px-Praveen_Balakrishnan_%28cropped%29.jpg,,,,praveenb2002,praveen-balakrishnan,,157406,,,,,,
4100263,"Balashov, Yuri S",RUS,M,GM,,1949,1973,false,,false,,,RUS,Shadrinsk,RUS,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Hoogovenschaaktoernooi%2C_de_Rus_Balasjof%2C_Bestanddeelnr_926-1801.jpg/250px-Hoogovenschaaktoernooi%2C_de_Rus_Balasjof%2C_Bestanddeelnr_926-1801.jpg,,,,,yuri-s-balashov,,16914,,,,,,
4688210,"Baldauf, Marco",GER,M,GM,,1990,2019,false,,false,,,GER,Rosenheim,GER,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Baldauf%2CMarco_2019_Karlsruhe.jpg/250px-Baldauf%2CMarco_2019_Karlsruhe.jpg,,,,regular_legs,marco-baldauf,,54713,,,,,,
5200075,"Balinas, Rosendo Jr.",PHI,M,GM,,1941,1976,true,1998,false,,,PHI,Manila,PHI,,,,,,,,,,,,,,
1610201,"Balinov, Ilia",AUT,M,GM,,1966,1999,false,,false,,,AUT,Batak,AUT,,,,,,ilija-balinow,,34260,,,,,,
718939,"Balogh, Csaba",HUN,M,GM,,1987,2004,false,,false,,,HUN,Budapest,HUN,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Balogh_Csaba_%28Stekovics%29.jpg/250px-Balogh_Csaba_%28Stekovics%29.jpg,,,,,csaba-balogh,,52611,,,,,,
4202031,"Banikas, Hristos",GRE,M,GM,,1978,2001,false,,false,,,GRE,Thessaloniki,GRE,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Banikas_Christos_%2829546499111%29_%28cropped2%29.jpg/250px-Banikas_Christos_%2829546499111%29_%28cropped2%29.jpg,,,,HristosBanikas,hristos-banikas,Arnelos,41086,,,,,,
722413,"Banusz, Tamas",HUN,M,GM,,1989,2011,false,,false,,,HUN,Mohács,HUN,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Tam%C3%A1s_B%C3%A1nusz_2013.jpg/250px-Tam%C3%A1s_B%C3%A1nusz_2013.jpg,,,,bancsoo,tamas-banusz,,49807,,,,,,
4667719,"Baramidze, David",GER,M,GM,,1988,2004,false,,false,,,GEO,Tbilisi,GER,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/DavidBaramidze16.jpg/250px-DavidBaramidze16.jpg,,,,DavidBaramidze,david-baramidze,,49249,,,,,,
100048,"Barbero, Gerardo",ARG,M,GM,,1961,1987,true,2001,false,,,ARG,Lanús,ARG,https://upload.wikimedia.org/wikipedia/commons/5/59/Gerardo_Barbero.jpg,,,,,,,,,,,,,
2115824,"Barbosa, Evandro Amorim",BRA,M,GM,,1992,2016,false,,false,,,BRA,São Sebastião do Paraíso,BRA,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Barbosa_Evandro_Amorim_2012.jpg/250px-Barbosa_Evandro_Amorim_2012.jpg,,,,,evandro-amorim-barbosa,,118678,,,,,,
5201640,"Barbosa, Oliver",PHI,M,GM,,1986,2011,false,,false,,,PHI,Pasig,PHI,,,,,barzed,oliver-barbosa,,121501,https://gmbarbosachess.com,,,,,
5200059,"Barcenilla, Rogelio",PHI,M,GM,,1972,2010,false,,false,,,PHI,Bacolod,PHI,,,,,GM_Barcenilla,rogelio-barcenilla,,37970,,,,,,GM.Rogelio.Barcenilla.Jr
W3056207,"Barcza, Gedeon",HUN,M,GM,,1911,1954,true,1986,false,,,HUN,Kisújszállás,HUN,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Gedeon_Barcza_in_1964.jpg/250px-Gedeon_Barcza_in_1964.jpg,,,,,,,,,,,,,
4100140,"Bareev, Evgeny",CAN,M,GM,,1966,1989,false,,false,,,RUS,Yemanzhelinsk,RUS|CAN,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Bareev_Evgeny_%2830219958676%29_%28cropped%29.jpg/250px-Bareev_Evgeny_%2830219958676%29_%28cropped%29.jpg,,,,pompey831,evgeny-bareev,Bareev21,16299,,,,,,
900214,"Barlov, Dragan",SRB,M,GM,,1957,1986,false,,false,,,SRB,Kragujevac,SRB,,,,,,dragan-barlov,,41145,,,,,,
2809958,"Baron, Tal",ISR,M,GM,,1992,2011,false,,false,,,ISR,,ISR,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Tal_Baron_2013.jpg/250px-Tal_Baron_2013.jpg,,,,Tal-Baron,tal-baron,,110934,,,,,,
4401824,"Barrientos, Sergio E",COL,M,GM,,1986,2011,false,,false,,,COL,Medellín,COL,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Barrientos_Sergio.jpg/250px-Barrientos_Sergio.jpg,,,,GmSergioBarrientos,sergio-e-barrientos,,86015,,,,,,
14200082,"Barsov, Alexei",UZB,M,GM,,1966,2000,false,,false,,,UZB,Samarkand,UZB,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Barsow_alexej_20081120_olympiade_dresden.jpg/250px-Barsow_alexej_20081120_olympiade_dresden.jpg,,,,,alexei-barsov,,39734,,,,,,
1112635,"Bartel, Mateusz",POL,M,GM,,1985,2005,false,,false,,,POL,Warsaw,POL,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/2022-Mateusz-Bartel.JPG/250px-2022-Mateusz-Bartel.JPG,,,,Matibar,mateusz-bartel,,54619,,,,,,
5000025,"Barua, Dibyendu",IND,M,GM,,1966,1991,false,,false,,,BAN,Chittagong,IND,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Dibyendu_Barua_2012_%28cropped%29.JPG/250px-Dibyendu_Barua_2012_%28cropped%29.JPG,,,,Dibyendu_Barua,dibyendu-barua,,46236,,,,,,
7100094,"Barus, Cerdas",INA,M,GM,,1962,2003,false,,false,,,INA,Kabanjahe,INA,,,,,,cerdas-barus,,14559,,,,,,
14117207,"Baryshpolets, Andrey",UKR,M,GM,,1991,2013,false,,false,,,UKR,Kyiv,UKR,,,,,AndrBaryshpolets,andrey-baryshpolets,,99228,,,,,,
866970,"Basso, Pier Luigi",ITA,M,GM,,1997,2018,false,,false,,,ITA,Montebelluna,ITA,,,,,,pier-luigi-basso,,129394,,,,,,
4900847,"Batchuluun, Tsegmed",MGL,M,GM,,1987,2012,false,,false,,,MGL,Ulaanbaatar,MGL,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Tsegmed_Batchuluun_2010_%28cropped%29.JPG/250px-Tsegmed_Batchuluun_2010_%28cropped%29.JPG,,,,GM_Batchuluun,tsegmed-batchuluun,Batchuluun_Tsegmed,56771,,,,,,
13602993,"Batsiashvili, Nino",GEO,F,GM,WGM,1987,2018,false,,false,,,GEO,Batumi,GEO,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/2022-Nino-Batsiashvili.JPG/250px-2022-Nino-Batsiashvili.JPG,,,,Bacyanide,nino-batsiashvili,,50118,,,,,,
4902920,"Batsuren, Dambasuren",MGL,M,GM,,2004,2020,false,,false,,,MGL,,MGL,,,,,baag,dambasuren-batsuren,,156034,,,,,,
14000237,"Batyrov, Sapar",TKM,M,GM,,1967,1998,false,,false,,,TKM,,TKM,,,,,,sapar-batyrov,,53984,,,,,,
603767,"Bauer, Christian",FRA,M,GM,,1977,1997,false,,false,,,FRA,Forbach,FRA,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/ChristianBauer23.jpg/250px-ChristianBauer23.jpg,,,,crazyboy26,christian-bauer,,65385,,,,,,
3501728,"Becerra Rivero, Julio",USA,M,GM,,1973,1997,false,,false,,,CUB,Havana,CUB|USA,,,,,Julio_Becerra,julio-becerra-rivero,,83274,,,,,,
4137752,"Bedia, Melor",RUS,M,GM,,1979,2011,false,,false,,,RUS,,RUS,,,,,,melor-bedia,,136967,,,,,,
1030108,"Beerdsen, Thomas",NED,M,GM,,1998,2023,false,,false,,,NED,Apeldoorn,NED,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/DeWinterBeerdsen2023_%28cropped%29.jpg/250px-DeWinterBeerdsen2023_%28cropped%29.jpg,,Thomas Beerdsen is a Dutch chess grandmaster.,https://en.wikipedia.org/wiki/Thomas_Beerdsen,kleinebeer98,thomas-beerdsen,MeneerMandje,131183,,,,,,
14210207,"Begmuratov, Khumoyun",UZB,M,GM,,2010,2026,false,,false,,,,,UZB,,,,,,khumoyun-begmuratov,,,,,,,,
1613782,"Beim, Valeri",AUT,M,GM,,1950,1994,false,,false,,,AUT,,ISR|AUT,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/DBMM_2004_Godesberg.jpg/250px-DBMM_2004_Godesberg.jpg,,,,,valeri-beim,,27701,,,,,,valeri.beim
14602377,"Beliavsky, Alexander G",SLO,M,GM,,1953,1975,false,,false,,,UKR,Lviv,SLO,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Beliavsky_Alexander_%2830169046695%29_%28cropped%29.jpg/250px-Beliavsky_Alexander_%2830169046695%29_%28cropped%29.jpg,,,,,alexander-beliavsky,,13755,,,,,,
4103904,"Belikov, Vladimir",RUS,M,GM,,1971,2000,false,,false,,,RUS,,RUS,,,,,,vladimir-belikov,,23199,,,,,,
600229,"Belkhodja, Slim",FRA,M,GM,,1962,2002,false,,false,,,FRA,,TUN|FRA,,,,,,slim-belkhodja,,25883,,,,,,
696358,"Bellahcene, Bilel",ALG,M,GM,,1998,2018,false,,false,,,FRA,Strasbourg,FRA|ALG,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Bellahcene%2CBilel_2016_Karlsruhe.jpeg/250px-Bellahcene%2CBilel_2016_Karlsruhe.jpeg,,"Bilel Bellahcene is an Algerian chess player. He holds the title of Grandmaster (GM). Born in Strasbourg, France, he changed his federation from France to Algeria in July 2018.",https://en.wikipedia.org/wiki/Bilel_Bellahcene,bilelou,bilel-bellahcene,,117615,,,,,,
2200031,"Bellon Lopez, Juan Manuel",SWE,M,GM,,1950,1978,false,,false,,,ESP,Valencia,ESP|SWE,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Juan_Manuel_Bellon_Lopez_Rilton_Cup_2009.jpg/250px-Juan_Manuel_Bellon_Lopez_Rilton_Cup_2009.jpg,,,,,juan-manuel-bellon-lopez,,15394,,,,,,
4174003,"Belous, Vladimir",RUS,M,GM,,1993,2013,false,,false,,,RUS,Kamensk-Shakhtinsky,RUS,,,,,Openyagami,vladimir-belous,,109122,,,,,,
4132394,"Belov, Vladimir",FID,M,GM,,1984,2003,false,,false,,,RUS,Kirzhach,RUS|FID,,,,,VB84,vladimir-belov,,10963,http://study-chess.ru/en/,,,,,
